90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:8B P:A4 SP:FD CYCLES: 4691 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:8B P:A4 SP:FD CYCLES: 4694 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:8B P:A4 SP:FD CYCLES: 4696 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 008B = 00  A:00 X:00 Y:8B P:A4 SP:FD CYCLES: 4699 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:8B P:A4 SP:FD CYCLES: 4705 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:8A P:A4 SP:FD CYCLES: 4707 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:8A P:A4 SP:FD CYCLES: 4709 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:8A P:A4 SP:FD CYCLES: 4712 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:8A P:A4 SP:FD CYCLES: 4714 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 008A = 00  A:00 X:00 Y:8A P:A4 SP:FD CYCLES: 4717 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:8A P:A4 SP:FD CYCLES: 4723 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:89 P:A4 SP:FD CYCLES: 4725 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:89 P:A4 SP:FD CYCLES: 4727 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:89 P:A4 SP:FD CYCLES: 4730 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:89 P:A4 SP:FD CYCLES: 4732 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0089 = 00  A:00 X:00 Y:89 P:A4 SP:FD CYCLES: 4735 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:89 P:A4 SP:FD CYCLES: 4741 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:88 P:A4 SP:FD CYCLES: 4743 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:88 P:A4 SP:FD CYCLES: 4745 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:88 P:A4 SP:FD CYCLES: 4748 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:88 P:A4 SP:FD CYCLES: 4750 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0088 = 00  A:00 X:00 Y:88 P:A4 SP:FD CYCLES: 4753 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:88 P:A4 SP:FD CYCLES: 4759 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:87 P:A4 SP:FD CYCLES: 4761 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:87 P:A4 SP:FD CYCLES: 4763 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:87 P:A4 SP:FD CYCLES: 4766 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:87 P:A4 SP:FD CYCLES: 4768 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0087 = 00  A:00 X:00 Y:87 P:A4 SP:FD CYCLES: 4771 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:87 P:A4 SP:FD CYCLES: 4777 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:86 P:A4 SP:FD CYCLES: 4779 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:86 P:A4 SP:FD CYCLES: 4781 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:86 P:A4 SP:FD CYCLES: 4784 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:86 P:A4 SP:FD CYCLES: 4786 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0086 = 00  A:00 X:00 Y:86 P:A4 SP:FD CYCLES: 4789 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:86 P:A4 SP:FD CYCLES: 4795 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:85 P:A4 SP:FD CYCLES: 4797 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:85 P:A4 SP:FD CYCLES: 4799 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:85 P:A4 SP:FD CYCLES: 4802 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:85 P:A4 SP:FD CYCLES: 4804 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0085 = 00  A:00 X:00 Y:85 P:A4 SP:FD CYCLES: 4807 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:85 P:A4 SP:FD CYCLES: 4813 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:84 P:A4 SP:FD CYCLES: 4815 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:84 P:A4 SP:FD CYCLES: 4817 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:84 P:A4 SP:FD CYCLES: 4820 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:84 P:A4 SP:FD CYCLES: 4822 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0084 = 00  A:00 X:00 Y:84 P:A4 SP:FD CYCLES: 4825 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:84 P:A4 SP:FD CYCLES: 4831 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:83 P:A4 SP:FD CYCLES: 4833 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:83 P:A4 SP:FD CYCLES: 4835 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:83 P:A4 SP:FD CYCLES: 4838 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:83 P:A4 SP:FD CYCLES: 4840 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0083 = 00  A:00 X:00 Y:83 P:A4 SP:FD CYCLES: 4843 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:83 P:A4 SP:FD CYCLES: 4849 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:82 P:A4 SP:FD CYCLES: 4851 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:82 P:A4 SP:FD CYCLES: 4853 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:82 P:A4 SP:FD CYCLES: 4856 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:82 P:A4 SP:FD CYCLES: 4858 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0082 = 00  A:00 X:00 Y:82 P:A4 SP:FD CYCLES: 4861 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:82 P:A4 SP:FD CYCLES: 4867 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:81 P:A4 SP:FD CYCLES: 4869 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:81 P:A4 SP:FD CYCLES: 4871 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:81 P:A4 SP:FD CYCLES: 4874 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:81 P:A4 SP:FD CYCLES: 4876 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0081 = 00  A:00 X:00 Y:81 P:A4 SP:FD CYCLES: 4879 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:81 P:A4 SP:FD CYCLES: 4885 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:80 P:A4 SP:FD CYCLES: 4887 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:80 P:A4 SP:FD CYCLES: 4889 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:80 P:A4 SP:FD CYCLES: 4892 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:80 P:A4 SP:FD CYCLES: 4894 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0080 = 00  A:00 X:00 Y:80 P:A4 SP:FD CYCLES: 4897 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:80 P:A4 SP:FD CYCLES: 4903 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:7F P:24 SP:FD CYCLES: 4905 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:7F P:A4 SP:FD CYCLES: 4907 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:7F P:A4 SP:FD CYCLES: 4910 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:7F P:A4 SP:FD CYCLES: 4912 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 007F = 00  A:00 X:00 Y:7F P:A4 SP:FD CYCLES: 4915 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:7F P:A4 SP:FD CYCLES: 4921 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:7E P:24 SP:FD CYCLES: 4923 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:7E P:24 SP:FD CYCLES: 4925 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:7E P:24 SP:FD CYCLES: 4928 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:7E P:A4 SP:FD CYCLES: 4930 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 007E = 00  A:00 X:00 Y:7E P:A4 SP:FD CYCLES: 4933 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:7E P:A4 SP:FD CYCLES: 4939 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:7D P:24 SP:FD CYCLES: 4941 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:7D P:24 SP:FD CYCLES: 4943 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:7D P:24 SP:FD CYCLES: 4946 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:7D P:A4 SP:FD CYCLES: 4948 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 007D = 00  A:00 X:00 Y:7D P:A4 SP:FD CYCLES: 4951 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:7D P:A4 SP:FD CYCLES: 4957 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:7C P:24 SP:FD CYCLES: 4959 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:7C P:24 SP:FD CYCLES: 4961 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:7C P:24 SP:FD CYCLES: 4964 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:7C P:A4 SP:FD CYCLES: 4966 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 007C = 00  A:00 X:00 Y:7C P:A4 SP:FD CYCLES: 4969 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:7C P:A4 SP:FD CYCLES: 4975 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:7B P:24 SP:FD CYCLES: 4977 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:7B P:24 SP:FD CYCLES: 4979 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:7B P:24 SP:FD CYCLES: 4982 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:7B P:A4 SP:FD CYCLES: 4984 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 007B = 00  A:00 X:00 Y:7B P:A4 SP:FD CYCLES: 4987 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:7B P:A4 SP:FD CYCLES: 4993 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:7A P:24 SP:FD CYCLES: 4995 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:7A P:24 SP:FD CYCLES: 4997 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:7A P:24 SP:FD CYCLES: 5000 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:7A P:A4 SP:FD CYCLES: 5002 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 007A = 00  A:00 X:00 Y:7A P:A4 SP:FD CYCLES: 5005 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:7A P:A4 SP:FD CYCLES: 5011 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:79 P:24 SP:FD CYCLES: 5013 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:79 P:24 SP:FD CYCLES: 5015 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:79 P:24 SP:FD CYCLES: 5018 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:79 P:A4 SP:FD CYCLES: 5020 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0079 = 00  A:00 X:00 Y:79 P:A4 SP:FD CYCLES: 5023 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:79 P:A4 SP:FD CYCLES: 5029 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:78 P:24 SP:FD CYCLES: 5031 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:78 P:24 SP:FD CYCLES: 5033 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:78 P:24 SP:FD CYCLES: 5036 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:78 P:A4 SP:FD CYCLES: 5038 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0078 = 00  A:00 X:00 Y:78 P:A4 SP:FD CYCLES: 5041 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:78 P:A4 SP:FD CYCLES: 5047 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:77 P:24 SP:FD CYCLES: 5049 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:77 P:24 SP:FD CYCLES: 5051 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:77 P:24 SP:FD CYCLES: 5054 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:77 P:A4 SP:FD CYCLES: 5056 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0077 = 00  A:00 X:00 Y:77 P:A4 SP:FD CYCLES: 5059 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:77 P:A4 SP:FD CYCLES: 5065 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:76 P:24 SP:FD CYCLES: 5067 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:76 P:24 SP:FD CYCLES: 5069 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:76 P:24 SP:FD CYCLES: 5072 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:76 P:A4 SP:FD CYCLES: 5074 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0076 = 00  A:00 X:00 Y:76 P:A4 SP:FD CYCLES: 5077 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:76 P:A4 SP:FD CYCLES: 5083 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:75 P:24 SP:FD CYCLES: 5085 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:75 P:24 SP:FD CYCLES: 5087 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:75 P:24 SP:FD CYCLES: 5090 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:75 P:A4 SP:FD CYCLES: 5092 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0075 = 00  A:00 X:00 Y:75 P:A4 SP:FD CYCLES: 5095 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:75 P:A4 SP:FD CYCLES: 5101 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:74 P:24 SP:FD CYCLES: 5103 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:74 P:24 SP:FD CYCLES: 5105 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:74 P:24 SP:FD CYCLES: 5108 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:74 P:A4 SP:FD CYCLES: 5110 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0074 = 00  A:00 X:00 Y:74 P:A4 SP:FD CYCLES: 5113 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:74 P:A4 SP:FD CYCLES: 5119 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:73 P:24 SP:FD CYCLES: 5121 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:73 P:24 SP:FD CYCLES: 5123 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:73 P:24 SP:FD CYCLES: 5126 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:73 P:A4 SP:FD CYCLES: 5128 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0073 = 00  A:00 X:00 Y:73 P:A4 SP:FD CYCLES: 5131 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:73 P:A4 SP:FD CYCLES: 5137 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:72 P:24 SP:FD CYCLES: 5139 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:72 P:24 SP:FD CYCLES: 5141 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:72 P:24 SP:FD CYCLES: 5144 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:72 P:A4 SP:FD CYCLES: 5146 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0072 = 00  A:00 X:00 Y:72 P:A4 SP:FD CYCLES: 5149 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:72 P:A4 SP:FD CYCLES: 5155 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:71 P:24 SP:FD CYCLES: 5157 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:71 P:24 SP:FD CYCLES: 5159 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:71 P:24 SP:FD CYCLES: 5162 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:71 P:A4 SP:FD CYCLES: 5164 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0071 = 00  A:00 X:00 Y:71 P:A4 SP:FD CYCLES: 5167 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:71 P:A4 SP:FD CYCLES: 5173 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:70 P:24 SP:FD CYCLES: 5175 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:70 P:24 SP:FD CYCLES: 5177 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:70 P:24 SP:FD CYCLES: 5180 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:70 P:A4 SP:FD CYCLES: 5182 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0070 = 00  A:00 X:00 Y:70 P:A4 SP:FD CYCLES: 5185 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:70 P:A4 SP:FD CYCLES: 5191 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:6F P:24 SP:FD CYCLES: 5193 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:6F P:24 SP:FD CYCLES: 5195 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:6F P:24 SP:FD CYCLES: 5198 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:6F P:A4 SP:FD CYCLES: 5200 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 006F = 00  A:00 X:00 Y:6F P:A4 SP:FD CYCLES: 5203 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:6F P:A4 SP:FD CYCLES: 5209 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:6E P:24 SP:FD CYCLES: 5211 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:6E P:24 SP:FD CYCLES: 5213 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:6E P:24 SP:FD CYCLES: 5216 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:6E P:A4 SP:FD CYCLES: 5218 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 006E = 00  A:00 X:00 Y:6E P:A4 SP:FD CYCLES: 5221 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:6E P:A4 SP:FD CYCLES: 5227 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:6D P:24 SP:FD CYCLES: 5229 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:6D P:24 SP:FD CYCLES: 5231 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:6D P:24 SP:FD CYCLES: 5234 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:6D P:A4 SP:FD CYCLES: 5236 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 006D = 00  A:00 X:00 Y:6D P:A4 SP:FD CYCLES: 5239 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:6D P:A4 SP:FD CYCLES: 5245 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:6C P:24 SP:FD CYCLES: 5247 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:6C P:24 SP:FD CYCLES: 5249 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:6C P:24 SP:FD CYCLES: 5252 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:6C P:A4 SP:FD CYCLES: 5254 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 006C = 00  A:00 X:00 Y:6C P:A4 SP:FD CYCLES: 5257 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:6C P:A4 SP:FD CYCLES: 5263 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:6B P:24 SP:FD CYCLES: 5265 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:6B P:24 SP:FD CYCLES: 5267 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:6B P:24 SP:FD CYCLES: 5270 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:6B P:A4 SP:FD CYCLES: 5272 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 006B = 00  A:00 X:00 Y:6B P:A4 SP:FD CYCLES: 5275 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:6B P:A4 SP:FD CYCLES: 5281 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:6A P:24 SP:FD CYCLES: 5283 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:6A P:24 SP:FD CYCLES: 5285 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:6A P:24 SP:FD CYCLES: 5288 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:6A P:A4 SP:FD CYCLES: 5290 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 006A = 00  A:00 X:00 Y:6A P:A4 SP:FD CYCLES: 5293 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:6A P:A4 SP:FD CYCLES: 5299 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:69 P:24 SP:FD CYCLES: 5301 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:69 P:24 SP:FD CYCLES: 5303 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:69 P:24 SP:FD CYCLES: 5306 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:69 P:A4 SP:FD CYCLES: 5308 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0069 = 00  A:00 X:00 Y:69 P:A4 SP:FD CYCLES: 5311 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:69 P:A4 SP:FD CYCLES: 5317 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:68 P:24 SP:FD CYCLES: 5319 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:68 P:24 SP:FD CYCLES: 5321 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:68 P:24 SP:FD CYCLES: 5324 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:68 P:A4 SP:FD CYCLES: 5326 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0068 = 00  A:00 X:00 Y:68 P:A4 SP:FD CYCLES: 5329 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:68 P:A4 SP:FD CYCLES: 5335 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:67 P:24 SP:FD CYCLES: 5337 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:67 P:24 SP:FD CYCLES: 5339 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:67 P:24 SP:FD CYCLES: 5342 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:67 P:A4 SP:FD CYCLES: 5344 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0067 = 00  A:00 X:00 Y:67 P:A4 SP:FD CYCLES: 5347 STACK: 80 2D
90DE  88        DEY                             A:00 X:00 Y:67 P:A4 SP:FD CYCLES: 5353 STACK: 80 2D
90DF  C0 FF     CPY #$FF                        A:00 X:00 Y:66 P:24 SP:FD CYCLES: 5355 STACK: 80 2D
90E1  D0 F1     BNE $90D4                       A:00 X:00 Y:66 P:24 SP:FD CYCLES: 5357 STACK: 80 2D
90D4  E0 01     CPX #$01                        A:00 X:00 Y:66 P:24 SP:FD CYCLES: 5360 STACK: 80 2D
90D6  D0 04     BNE $90DC                       A:00 X:00 Y:66 P:A4 SP:FD CYCLES: 5362 STACK: 80 2D
90DC  91 06     STA ($06),Y = 0000 @ 0066 = 00  A:00 X:00 Y:66 P:A4 SP:FD CYCLES: 5365 STACK: 80 2D
